id_factura,fecha,id_proveedor,id_departamento,importe,concepto
FAC_4768FD31,2025-02-27,PROV_0018,DEP_LEG,761.42,Cafetería y Catering - Ref 3535
FAC_9B17FFE4,2026-01-12,PROV_0033,DEP_HR,4657.38,Diseño Marca Corporativa - Ref 5623
FAC_41E34146,2025-09-20,PROV_0012,DEP_FIN,340.55,Consumo Eléctrico Centralizado - Ref 2513
FAC_60374B82,2025-06-08,PROV_0008,DEP_IT,703.17,Mobiliario ergonómico - Ref 8422
FAC_255D1AF4,2025-09-11,PROV_0002,DEP_FIN,2277.4,Campaña Publicidad Digital - Ref 3978
FAC_3C5142A9,2025-09-24,PROV_0032,DEP_OPS,438.07,Consumibles y Papelería - Ref 5524
FAC_5D51683F,2024-02-23,PROV_0026,DEP_HR,10102.91,Servicio Formación Ejecutiva - Ref 1772
FAC_F6070DE7,2024-12-20,PROV_0029,DEP_HR,2643.29,Asesoría Legal laboral - Ref 8577
FAC_BABA07D0,2025-11-02,PROV_0027,DEP_HR,10208.63,Consultoría Estratégica Trimestral - Ref 6685
FAC_7A3C6759,2025-06-11,PROV_0013,DEP_LEG,671.64,Gestión RRSS mensual - Ref 2701
FAC_6A6E2D4F,2024-05-22,PROV_0018,DEP_HR,854.9,Cafetería y Catering - Ref 3301
FAC_B3578052,2024-02-28,PROV_0021,DEP_OPS,3813.13,Consultoría Estratégica Trimestral - Ref 9790
FAC_F4892685,2024-04-13,PROV_0007,DEP_IT,14388.1,Hosting Web mensual - Ref 5749
FAC_C183AF9C,2025-09-16,PROV_0018,DEP_MKT,8300.0,Cafetería y Catering - Ref 7814
FAC_3E336D51,2024-04-27,PROV_0022,DEP_OPS,4280.71,Servicio Notaría - Ref 8624
FAC_9A6E9D4F,2025-12-04,PROV_0030,DEP_MKT,195.25,Mobiliario ergonómico - Ref 7884
FAC_221B2359,2025-02-09,PROV_0019,DEP_HR,523.38,Asesoría Legal laboral - Ref 5268
FAC_72C778EC,2024-09-16,PROV_0015,DEP_IT,7863.6,Servicios de Transporte Nacional - Ref 9929
FAC_15DB9E56,2025-09-18,PROV_0030,DEP_HR,8599.0,Consumibles y Papelería - Ref 7665
FAC_6A693852,2025-10-09,PROV_0033,DEP_MKT,3600.7,Patrocinio Evento Anual - Ref 2302
FAC_8F572B62,2026-03-30,PROV_0011,DEP_MKT,3713.3,Control Acceso Biométrico - Ref 2141
FAC_FA61588F,2024-11-24,PROV_0020,DEP_OPS,9279.42,Servicio Formación Ejecutiva - Ref 4540
FAC_EDE43A28,2024-02-06,PROV_0012,DEP_LEG,293.86,Consumo Eléctrico Centralizado - Ref 1175
FAC_258BA60B,2024-11-01,PROV_0005,DEP_IT,13627.44,Asesoría Financiera - Ref 1402
FAC_6467979B,2025-04-14,PROV_0003,DEP_HR,56.97,Mobiliario ergonómico - Ref 9408
FAC_45CBCE57,2024-07-04,PROV_0026,DEP_OPS,10826.16,Servicio Formación Ejecutiva - Ref 1281
FAC_C269EB1A,2026-05-31,PROV_0027,DEP_LEG,2906.77,Consultoría Estratégica Trimestral - Ref 2281
FAC_C386191E,2025-09-08,PROV_0020,DEP_MKT,10893.25,Auditoría de Procesos - Ref 3030
FAC_0D878087,2024-06-25,PROV_0014,DEP_OPS,2804.51,Hardware Portátiles - Ref 2405
FAC_7A0D76ED,2026-02-22,PROV_0030,DEP_OPS,782.71,Material de Oficina general - Ref 2287
FAC_B88D673C,2026-05-02,PROV_0035,DEP_LEG,6106.58,Auditoría de Procesos - Ref 8048
FAC_970D58C1,2025-02-05,PROV_0030,DEP_MKT,294.41,Material de Oficina general - Ref 1622
FAC_D942B855,2024-07-06,PROV_0009,DEP_LEG,4608.95,Hardware Portátiles - Ref 6475
FAC_ACD21DA1,2025-06-25,PROV_0003,DEP_LEG,298.2,Mobiliario ergonómico - Ref 2893
FAC_58102F87,2024-06-15,PROV_0033,DEP_HR,2758.59,Diseño Marca Corporativa - Ref 7709
FAC_D85B5307,2024-12-11,PROV_0032,DEP_OPS,813.53,Mobiliario ergonómico - Ref 7571
FAC_D83FECE0,2025-07-09,PROV_0027,DEP_HR,9896.08,Servicio Formación Ejecutiva - Ref 1790
FAC_E80D4C0C,2024-10-09,PROV_0009,DEP_MKT,9358.24,Soporte de Sistemas E2E - Ref 5354
FAC_4AAC6B6E,2024-03-22,PROV_0022,DEP_LEG,8750.0,Servicio Notaría - Ref 4426
FAC_618661A8,2024-05-19,PROV_0017,DEP_OPS,4549.95,Gestión RRSS mensual - Ref 3485
FAC_1A2532ED,2025-07-18,PROV_0001,DEP_OPS,7776.02,Asesoría Financiera - Ref 3984
FAC_272166BB,2024-08-14,PROV_0022,DEP_OPS,1987.66,Defensa Jurídica mensual - Ref 3391
FAC_74854613,2024-06-25,PROV_0003,DEP_IT,264.86,Consumibles y Papelería - Ref 3384
FAC_D02DCB9E,2024-10-13,PROV_0029,DEP_HR,4148.23,Defensa Jurídica mensual - Ref 5010
FAC_9303702B,2026-04-20,PROV_0023,DEP_IT,3407.54,Gestión RRSS mensual - Ref 5747
FAC_04805536,2026-02-20,PROV_0002,DEP_OPS,1940.07,Gestión RRSS mensual - Ref 4560
FAC_C941570A,2023-12-30,PROV_0026,DEP_HR,8550.0,Auditoría de Procesos - Ref 4948
FAC_B1A0EE0B,2025-08-10,PROV_0026,DEP_MKT,11793.38,Asesoría Financiera - Ref 1730
FAC_61EED985,2024-01-27,PROV_0018,DEP_OPS,877.58,Consumibles y Papelería - Ref 9319
FAC_DE8182C9,2026-04-02,PROV_0016,DEP_MKT,1834.34,Sistemas Alarma Instalación - Ref 9839
FAC_8591B963,2025-04-07,PROV_0010,DEP_FIN,459.45,Cafetería y Catering - Ref 7700
FAC_716111BE,2024-04-09,PROV_0002,DEP_FIN,1429.26,Patrocinio Evento Anual - Ref 9235
FAC_CCFBF8E4,2025-04-08,PROV_0003,DEP_MKT,758.18,Mobiliario ergonómico - Ref 3807
FAC_5A2AD9EF,2024-01-13,PROV_0003,DEP_MKT,170.27,Material de Oficina general - Ref 8776
FAC_58109845,2025-09-10,PROV_0001,DEP_HR,3811.05,Auditoría de Procesos - Ref 9097
FAC_2BCBE010,2025-11-20,PROV_0019,DEP_OPS,4637.01,Asesoría Legal laboral - Ref 3534
FAC_72A33C24,2026-04-21,PROV_0001,DEP_HR,7583.34,Servicio Formación Ejecutiva - Ref 7655
FAC_B7BC8EA6,2025-09-27,PROV_0020,DEP_MKT,4386.94,Consultoría Estratégica Trimestral - Ref 7297
FAC_61E427D2,2025-08-06,PROV_0030,DEP_MKT,138.07,Material de Oficina general - Ref 9735
FAC_F03CB5AE,2024-04-19,PROV_0016,DEP_MKT,2484.56,Sistemas Alarma Instalación - Ref 9872
FAC_67DF6E2D,2024-11-20,PROV_0005,DEP_IT,9961.37,Servicio Formación Ejecutiva - Ref 4087
FAC_254F3B97,2026-03-29,PROV_0011,DEP_OPS,2072.65,Servicio de Vigilancia mensual - Ref 8546
FAC_378BF376,2024-08-08,PROV_0021,DEP_IT,8226.21,Consultoría Estratégica Trimestral - Ref 7744
FAC_DA55638C,2025-01-14,PROV_0012,DEP_LEG,798.58,Reparación Climatización - Ref 9122
FAC_561C2946,2026-04-10,PROV_0015,DEP_IT,13519.87,Almacenamiento y Picking - Ref 5907
FAC_22C0D32C,2024-09-02,PROV_0035,DEP_FIN,10604.7,Servicio Formación Ejecutiva - Ref 4198
FAC_FFE49C0A,2024-01-29,PROV_0033,DEP_IT,3499.67,Gestión RRSS mensual - Ref 4343
FAC_2D7E0B22,2024-06-08,PROV_0017,DEP_HR,4518.62,Diseño Marca Corporativa - Ref 6864
FAC_6E0855AF,2025-12-11,PROV_0022,DEP_FIN,4565.74,Defensa Jurídica mensual - Ref 5013
FAC_62665C11,2024-01-19,PROV_0029,DEP_LEG,786.11,Asesoría Legal laboral - Ref 9562
FAC_6204CCD7,2024-12-24,PROV_0023,DEP_MKT,1225.94,Campaña Publicidad Digital - Ref 8133
FAC_BB475138,2025-02-25,PROV_0034,DEP_MKT,282.12,Material de Oficina general - Ref 3640
FAC_1934147E,2024-01-12,PROV_0034,DEP_FIN,8599.0,Mobiliario ergonómico - Ref 7509
FAC_8F36200E,2024-10-08,PROV_0033,DEP_IT,3700.44,Diseño Marca Corporativa - Ref 2074
FAC_EE3D09BA,2025-08-12,PROV_0022,DEP_OPS,2029.02,Tasas de Registro y Patentes - Ref 1855
FAC_A9AD7B83,2025-12-04,PROV_0031,DEP_FIN,14667.11,Auditoría de Procesos - Ref 5354
FAC_71D2FAA7,2024-03-11,PROV_0032,DEP_OPS,636.96,Mobiliario ergonómico - Ref 2683
FAC_A599CD94,2025-12-21,PROV_0016,DEP_OPS,3702.16,Control Acceso Biométrico - Ref 4426
FAC_4CCF661F,2025-05-22,PROV_0007,DEP_FIN,14456.67,Licencias de Software Cloud - Ref 3847
FAC_A829A3FD,2024-09-12,PROV_0013,DEP_OPS,4296.47,Gestión RRSS mensual - Ref 7377
FAC_4A8A1D87,2024-01-04,PROV_0012,DEP_MKT,774.99,Reparación Climatización - Ref 2959
FAC_494E4016,2024-07-26,PROV_0035,DEP_LEG,10806.51,Asesoría Financiera - Ref 6042
FAC_BC7236E0,2024-07-26,PROV_0020,DEP_LEG,14748.72,Consultoría Estratégica Trimestral - Ref 8153
FAC_10193A68,2025-08-14,PROV_0022,DEP_MKT,7350.0,Servicio Notaría - Ref 3219
FAC_738CFC12,2025-05-31,PROV_0029,DEP_IT,4410.45,Servicio Notaría - Ref 3484
FAC_23E2BE09,2024-12-21,PROV_0012,DEP_IT,402.87,Limpieza Oficinas Centrales - Ref 3819
FAC_CB092AE2,2025-12-19,PROV_0003,DEP_FIN,90.88,Mobiliario ergonómico - Ref 9887
FAC_A0D9C2BF,2025-06-25,PROV_0003,DEP_HR,292.51,Cafetería y Catering - Ref 1719
FAC_4C6BD6C7,2024-01-28,PROV_0019,DEP_IT,3952.65,Asesoría Legal laboral - Ref 9682
FAC_FB802E49,2025-02-01,PROV_0034,DEP_LEG,125.89,Cafetería y Catering - Ref 1182
FAC_6F57171D,2025-04-11,PROV_0025,DEP_FIN,280.03,Mantenimiento Ascensores - Ref 8152
FAC_C1E58C64,2025-08-12,PROV_0026,DEP_IT,11841.35,Auditoría de Procesos - Ref 7381
FAC_6BD29968,2024-11-14,PROV_0009,DEP_MKT,4499.08,Hardware Portátiles - Ref 9283
FAC_8BB27EC8,2024-04-02,PROV_0021,DEP_LEG,12621.95,Auditoría de Procesos - Ref 6464
FAC_471176F8,2025-05-22,PROV_0015,DEP_IT,6005.03,Servicios de Transporte Nacional - Ref 3464
FAC_E1E743F0,2024-03-29,PROV_0002,DEP_FIN,4729.87,Patrocinio Evento Anual - Ref 4325
FAC_A924F858,2024-07-29,PROV_0025,DEP_MKT,656.12,Reparación Climatización - Ref 1644
FAC_10BBEE1B,2024-05-31,PROV_0015,DEP_IT,6240.97,Almacenamiento y Picking - Ref 7982
FAC_72F75E33,2024-01-29,PROV_0017,DEP_MKT,2690.8,Campaña Publicidad Digital - Ref 4349
FAC_1663A01F,2026-05-08,PROV_0012,DEP_LEG,589.22,Limpieza Oficinas Centrales - Ref 5981
FAC_1C3CC633,2025-10-20,PROV_0029,DEP_FIN,9150.0,Defensa Jurídica mensual - Ref 9032
FAC_25668031,2026-03-10,PROV_0025,DEP_FIN,641.82,Limpieza Oficinas Centrales - Ref 4566
FAC_3D6AF181,2024-12-31,PROV_0034,DEP_FIN,287.1,Mobiliario ergonómico - Ref 2766
FAC_AF9BDEE6,2024-12-28,PROV_0013,DEP_FIN,1335.74,Diseño Marca Corporativa - Ref 9957
FAC_C9C92E99,2024-03-22,PROV_0035,DEP_FIN,12555.7,Consultoría Estratégica Trimestral - Ref 5632
FAC_547B18E0,2025-10-01,PROV_0013,DEP_HR,1473.13,Patrocinio Evento Anual - Ref 6792
FAC_ED66DAB7,2025-08-07,PROV_0011,DEP_IT,1926.27,Servicio de Vigilancia mensual - Ref 7621
FAC_7794D534,2026-02-16,PROV_0019,DEP_FIN,672.53,Defensa Jurídica mensual - Ref 2972
FAC_53FCCDAE,2024-11-12,PROV_0017,DEP_FIN,1612.16,Gestión RRSS mensual - Ref 4932
FAC_DE45EBC5,2026-06-06,PROV_0021,DEP_OPS,11109.81,Servicio Formación Ejecutiva - Ref 1740
FAC_88E96FBF,2024-01-12,PROV_0003,DEP_OPS,609.01,Cafetería y Catering - Ref 6669
FAC_24885D23,2026-05-28,PROV_0020,DEP_MKT,9502.84,Consultoría Estratégica Trimestral - Ref 9720
FAC_D3EB82AE,2025-11-04,PROV_0020,DEP_FIN,10308.17,Auditoría de Procesos - Ref 5425
FAC_F595300D,2025-09-23,PROV_0024,DEP_HR,9909.51,Licencias de Software Cloud - Ref 1410
FAC_6589ABAF,2024-11-24,PROV_0004,DEP_LEG,6522.44,Servicio Formación Ejecutiva - Ref 7983
FAC_4B4506E6,2025-08-25,PROV_0017,DEP_IT,3545.25,Gestión RRSS mensual - Ref 9688
FAC_EA1018DA,2025-02-02,PROV_0029,DEP_HR,2062.91,Servicio Notaría - Ref 9107
FAC_14C0CAA0,2024-03-14,PROV_0015,DEP_MKT,14332.76,Fletes Internacionales - Ref 9217
FAC_F88F4AA6,2024-04-23,PROV_0003,DEP_FIN,681.61,Material de Oficina general - Ref 7261
FAC_76BA4246,2025-10-02,PROV_0006,DEP_HR,3112.04,Control Acceso Biométrico - Ref 1103
FAC_83ABCC8A,2026-01-29,PROV_0032,DEP_OPS,747.12,Consumibles y Papelería - Ref 4771
FAC_40969CDE,2024-01-23,PROV_0007,DEP_LEG,3694.32,Mantenimiento Servidores - Ref 2674
FAC_A5C7400F,2025-10-29,PROV_0004,DEP_OPS,5604.26,Consultoría Estratégica Trimestral - Ref 6182
FAC_984A7282,2025-11-18,PROV_0006,DEP_HR,2407.18,Control Acceso Biométrico - Ref 9213
FAC_764386CF,2025-11-22,PROV_0002,DEP_MKT,3072.14,Campaña Publicidad Digital - Ref 6682
FAC_FEDDF694,2024-12-03,PROV_0034,DEP_FIN,424.62,Cafetería y Catering - Ref 9849
FAC_D944490C,2025-10-12,PROV_0023,DEP_FIN,1172.08,Campaña Publicidad Digital - Ref 8064
FAC_EED251CB,2024-11-15,PROV_0002,DEP_LEG,2367.67,Patrocinio Evento Anual - Ref 8192
FAC_1548E022,2024-10-15,PROV_0035,DEP_IT,11880.96,Servicio Formación Ejecutiva - Ref 3256
FAC_16EA3415,2024-04-16,PROV_0023,DEP_MKT,2616.07,Gestión RRSS mensual - Ref 6454
FAC_3484A937,2024-02-25,PROV_0029,DEP_IT,9790.0,Defensa Jurídica mensual - Ref 3296
FAC_F2A37C2B,2024-01-08,PROV_0026,DEP_LEG,13758.3,Servicio Formación Ejecutiva - Ref 7556
FAC_9A21BFF9,2024-10-26,PROV_0013,DEP_OPS,1397.89,Campaña Publicidad Digital - Ref 5351
FAC_BB499E73,2025-03-26,PROV_0019,DEP_LEG,4144.29,Servicio Notaría - Ref 4361
FAC_00925891,2025-03-20,PROV_0029,DEP_IT,3856.3,Tasas de Registro y Patentes - Ref 7796
FAC_619D9F05,2025-06-01,PROV_0009,DEP_OPS,8137.72,Hardware Portátiles - Ref 8272
FAC_604E9676,2026-03-07,PROV_0023,DEP_IT,1833.22,Gestión RRSS mensual - Ref 2697
FAC_3FC6F8CE,2025-12-29,PROV_0033,DEP_OPS,4203.23,Diseño Marca Corporativa - Ref 6239
FAC_964E0CA9,2024-03-05,PROV_0017,DEP_LEG,4591.55,Gestión RRSS mensual - Ref 2059
FAC_57BE4A9F,2025-05-12,PROV_0024,DEP_MKT,6793.02,Mantenimiento Servidores - Ref 7853
FAC_6F7EC101,2024-01-26,PROV_0017,DEP_MKT,3424.68,Diseño Marca Corporativa - Ref 1014
FAC_5C467C52,2025-09-04,PROV_0008,DEP_MKT,782.13,Cafetería y Catering - Ref 7460
FAC_79EF840F,2024-08-22,PROV_0003,DEP_LEG,574.43,Consumibles y Papelería - Ref 3076
FAC_6298D992,2026-04-10,PROV_0005,DEP_IT,2644.62,Servicio Formación Ejecutiva - Ref 2741
FAC_35AD376F,2025-08-19,PROV_0008,DEP_FIN,552.14,Mobiliario ergonómico - Ref 8583
FAC_2551CC6B,2025-01-22,PROV_0027,DEP_OPS,3425.87,Servicio Formación Ejecutiva - Ref 4271
FAC_BFD8052F,2026-05-22,PROV_0035,DEP_IT,9890.0,Asesoría Financiera - Ref 1674
FAC_B0B483DA,2024-06-28,PROV_0001,DEP_MKT,12204.95,Auditoría de Procesos - Ref 2230
FAC_30B7CF8A,2024-10-28,PROV_0024,DEP_MKT,10904.88,Soporte de Sistemas E2E - Ref 6928
FAC_AD72C90A,2025-02-16,PROV_0021,DEP_IT,9122.2,Servicio Formación Ejecutiva - Ref 5169
FAC_AC82E94B,2026-02-13,PROV_0016,DEP_HR,2585.65,Servicio de Vigilancia mensual - Ref 1299
FAC_294111BE,2024-10-16,PROV_0015,DEP_LEG,6951.3,Almacenamiento y Picking - Ref 1890
FAC_AA8A27C6,2025-09-06,PROV_0016,DEP_HR,753.44,Sistemas Alarma Instalación - Ref 6454
FAC_BE84E833,2025-08-28,PROV_0033,DEP_HR,4439.13,Gestión RRSS mensual - Ref 2405
FAC_4F45471E,2026-02-24,PROV_0011,DEP_FIN,4687.32,Control Acceso Biométrico - Ref 2449
FAC_9FAE9FCD,2026-04-03,PROV_0015,DEP_MKT,3251.29,Distribución Última Milla - Ref 2441
FAC_A7E5731D,2025-08-18,PROV_0008,DEP_IT,832.68,Mobiliario ergonómico - Ref 8475
FAC_CA32ED9B,2024-11-09,PROV_0013,DEP_FIN,4153.37,Campaña Publicidad Digital - Ref 8173
FAC_88FA5C55,2024-01-22,PROV_0008,DEP_OPS,80.96,Mobiliario ergonómico - Ref 5386
FAC_FC8723C1,2026-02-21,PROV_0012,DEP_FIN,257.93,Limpieza Oficinas Centrales - Ref 5374
FAC_D20A63CA,2024-08-25,PROV_0028,DEP_FIN,4809.84,Patrocinio Evento Anual - Ref 5771
FAC_582B8BA2,2024-03-30,PROV_0027,DEP_IT,14337.46,Asesoría Financiera - Ref 3734
FAC_42D688B6,2024-02-17,PROV_0006,DEP_OPS,3288.46,Sistemas Alarma Instalación - Ref 7758
FAC_1E69F820,2026-06-01,PROV_0009,DEP_MKT,7799.81,Hardware Portátiles - Ref 6805
FAC_607998C2,2026-05-27,PROV_0010,DEP_LEG,381.64,Consumibles y Papelería - Ref 9954
FAC_951101A8,2025-06-02,PROV_0026,DEP_OPS,7911.97,Asesoría Financiera - Ref 6727
FAC_E76D849B,2025-01-28,PROV_0017,DEP_HR,985.91,Diseño Marca Corporativa - Ref 9121
FAC_55432ACB,2025-01-30,PROV_0013,DEP_OPS,2320.3,Campaña Publicidad Digital - Ref 3058
FAC_4A912151,2025-12-11,PROV_0023,DEP_IT,4092.46,Gestión RRSS mensual - Ref 6331
FAC_D4974F2C,2026-02-27,PROV_0024,DEP_IT,14476.1,Soporte de Sistemas E2E - Ref 9344
FAC_4163C4F2,2026-04-21,PROV_0027,DEP_IT,9930.88,Asesoría Financiera - Ref 3295
FAC_EFFB0214,2024-08-11,PROV_0015,DEP_IT,13207.4,Almacenamiento y Picking - Ref 8936
FAC_40642E72,2025-08-13,PROV_0027,DEP_MKT,3932.34,Auditoría de Procesos - Ref 3523
FAC_FFA5CFF7,2025-10-30,PROV_0027,DEP_MKT,10914.48,Servicio Formación Ejecutiva - Ref 5237
FAC_E8F04C59,2024-02-09,PROV_0034,DEP_OPS,285.77,Material de Oficina general - Ref 9603
FAC_EE3C59BA,2024-07-10,PROV_0019,DEP_IT,4052.69,Servicio Notaría - Ref 2815
FAC_A73C2370,2026-02-20,PROV_0011,DEP_HR,2308.58,Servicio de Vigilancia mensual - Ref 7219
FAC_0C82D1C1,2024-09-07,PROV_0032,DEP_FIN,268.74,Material de Oficina general - Ref 4472
FAC_BE9992EF,2024-05-30,PROV_0020,DEP_HR,7650.0,Servicio Formación Ejecutiva - Ref 6213
FAC_B1D700A8,2024-09-29,PROV_0022,DEP_IT,2522.41,Defensa Jurídica mensual - Ref 8035
FAC_97F3DE18,2024-08-07,PROV_0022,DEP_IT,1831.17,Tasas de Registro y Patentes - Ref 8554
FAC_67F1559E,2024-09-05,PROV_0015,DEP_MKT,10004.96,Servicios de Transporte Nacional - Ref 1620
FAC_8611FF3E,2025-12-10,PROV_0012,DEP_FIN,622.53,Limpieza Oficinas Centrales - Ref 2639
FAC_11B8B6F4,2024-02-10,PROV_0029,DEP_FIN,3180.88,Servicio Notaría - Ref 6755
FAC_690F718A,2025-06-29,PROV_0010,DEP_LEG,413.95,Mobiliario ergonómico - Ref 7707
FAC_92F4D613,2024-03-25,PROV_0003,DEP_LEG,111.08,Cafetería y Catering - Ref 1871
FAC_64313052,2025-08-11,PROV_0024,DEP_FIN,14261.76,Hardware Portátiles - Ref 6248
FAC_E0F5C465,2024-02-27,PROV_0005,DEP_HR,8299.0,Servicio Formación Ejecutiva - Ref 9945
FAC_110622E3,2026-01-21,PROV_0030,DEP_HR,621.56,Cafetería y Catering - Ref 1118
FAC_C660565F,2024-02-07,PROV_0011,DEP_HR,1324.55,Sistemas Alarma Instalación - Ref 2167
FAC_0C17DA9E,2025-12-18,PROV_0020,DEP_OPS,11269.52,Auditoría de Procesos - Ref 4372
FAC_61812299,2024-06-06,PROV_0003,DEP_OPS,917.51,Consumibles y Papelería - Ref 3242
FAC_B8180DE3,2025-01-02,PROV_0001,DEP_MKT,3355.94,Servicio Formación Ejecutiva - Ref 2601
FAC_915FDA99,2024-12-05,PROV_0006,DEP_IT,4297.17,Sistemas Alarma Instalación - Ref 1798
FAC_578D7F36,2024-04-18,PROV_0014,DEP_MKT,6138.41,Licencias de Software Cloud - Ref 5358
FAC_04E444D8,2026-05-23,PROV_0033,DEP_IT,573.66,Campaña Publicidad Digital - Ref 4093
FAC_2671E3D0,2024-06-16,PROV_0027,DEP_HR,11781.51,Auditoría de Procesos - Ref 2838
FAC_9DD90CB2,2026-05-09,PROV_0016,DEP_MKT,3026.66,Sistemas Alarma Instalación - Ref 3648
FAC_01D142C7,2024-10-11,PROV_0003,DEP_FIN,935.58,Cafetería y Catering - Ref 1292
FAC_92F5CDC8,2025-08-15,PROV_0009,DEP_FIN,8880.69,Hosting Web mensual - Ref 4761
FAC_2DC87A5B,2024-05-04,PROV_0032,DEP_OPS,815.32,Mobiliario ergonómico - Ref 2909
FAC_366C6DA5,2025-03-29,PROV_0015,DEP_HR,4542.22,Distribución Última Milla - Ref 5451
FAC_AE40E1E1,2024-12-30,PROV_0018,DEP_IT,547.43,Mobiliario ergonómico - Ref 7398
FAC_E2ACE32A,2026-03-17,PROV_0011,DEP_MKT,3632.66,Servicio de Vigilancia mensual - Ref 6228
FAC_B68CCE9C,2025-12-31,PROV_0013,DEP_MKT,3201.54,Diseño Marca Corporativa - Ref 7075
FAC_E35E0C74,2024-02-06,PROV_0027,DEP_OPS,5387.69,Servicio Formación Ejecutiva - Ref 5770
FAC_D0C2D07F,2025-05-20,PROV_0002,DEP_HR,3611.44,Patrocinio Evento Anual - Ref 4071
FAC_A6698C5D,2024-07-27,PROV_0005,DEP_FIN,4328.49,Servicio Formación Ejecutiva - Ref 5210
FAC_63252B43,2026-04-24,PROV_0003,DEP_MKT,288.54,Cafetería y Catering - Ref 5353
FAC_FE8676A3,2024-09-06,PROV_0009,DEP_OPS,9119.17,Hardware Portátiles - Ref 1621
FAC_FBC1FB7D,2025-02-15,PROV_0018,DEP_IT,317.6,Consumibles y Papelería - Ref 3356
FAC_51043155,2025-01-08,PROV_0005,DEP_HR,6428.6,Servicio Formación Ejecutiva - Ref 7499
FAC_0657C9D2,2024-04-09,PROV_0035,DEP_OPS,5520.35,Servicio Formación Ejecutiva - Ref 4388
FAC_AEB38F31,2025-12-19,PROV_0034,DEP_FIN,947.27,Consumibles y Papelería - Ref 7271
FAC_63598C86,2026-03-02,PROV_0012,DEP_OPS,225.53,Limpieza Oficinas Centrales - Ref 5583
FAC_383AD0A6,2025-08-19,PROV_0017,DEP_IT,4379.43,Diseño Marca Corporativa - Ref 7571
FAC_7F839199,2025-08-28,PROV_0010,DEP_IT,100.05,Consumibles y Papelería - Ref 9751
FAC_73735B53,2026-02-02,PROV_0030,DEP_FIN,364.22,Consumibles y Papelería - Ref 3303
FAC_906CF9BB,2024-05-19,PROV_0001,DEP_HR,11477.65,Auditoría de Procesos - Ref 4772
FAC_92CC66DE,2025-04-30,PROV_0016,DEP_FIN,1998.86,Sistemas Alarma Instalación - Ref 5844
FAC_540A6DEE,2025-03-07,PROV_0009,DEP_LEG,13120.28,Hardware Portátiles - Ref 6921
FAC_0821F909,2026-04-12,PROV_0017,DEP_FIN,4313.43,Campaña Publicidad Digital - Ref 2260
FAC_ED0266A9,2026-03-10,PROV_0006,DEP_HR,3223.75,Sistemas Alarma Instalación - Ref 2824
FAC_0AA89BFB,2024-10-01,PROV_0012,DEP_LEG,58.24,Consumo Eléctrico Centralizado - Ref 2149
FAC_6BA5E392,2025-07-10,PROV_0009,DEP_IT,3766.18,Hosting Web mensual - Ref 5311
FAC_9BCC3CE3,2025-10-01,PROV_0025,DEP_IT,7650.0,Reparación Climatización - Ref 9627
FAC_F53E0972,2025-08-01,PROV_0018,DEP_OPS,322.86,Consumibles y Papelería - Ref 5570
FAC_B9BF47A1,2026-01-24,PROV_0023,DEP_HR,3045.44,Gestión RRSS mensual - Ref 7469
FAC_1D89A857,2025-12-18,PROV_0030,DEP_LEG,270.14,Cafetería y Catering - Ref 5580
FAC_9200A068,2024-04-26,PROV_0009,DEP_IT,12262.83,Hosting Web mensual - Ref 9970
FAC_DF549617,2026-03-02,PROV_0032,DEP_HR,676.11,Material de Oficina general - Ref 1121
FAC_5B211A23,2026-03-05,PROV_0019,DEP_HR,2573.33,Servicio Notaría - Ref 8765
FAC_4749FF9D,2024-02-09,PROV_0006,DEP_LEG,2633.68,Servicio de Vigilancia mensual - Ref 4513
FAC_BE1A5437,2024-01-06,PROV_0016,DEP_HR,2860.77,Servicio de Vigilancia mensual - Ref 3819
FAC_1F8A9BFA,2025-03-16,PROV_0023,DEP_LEG,656.53,Patrocinio Evento Anual - Ref 6108
FAC_9E608DA9,2024-04-20,PROV_0018,DEP_FIN,645.56,Material de Oficina general - Ref 4149
FAC_D5AB0934,2024-03-25,PROV_0019,DEP_FIN,3575.35,Defensa Jurídica mensual - Ref 1564
FAC_0A876610,2026-01-18,PROV_0020,DEP_HR,11417.26,Asesoría Financiera - Ref 1999
FAC_1CE2ADE1,2025-08-26,PROV_0019,DEP_IT,4820.16,Asesoría Legal laboral - Ref 8974
FAC_9D137254,2024-05-20,PROV_0005,DEP_IT,6526.27,Asesoría Financiera - Ref 5178
FAC_B80DD8B7,2025-05-07,PROV_0003,DEP_LEG,670.75,Material de Oficina general - Ref 1189
FAC_E9247C43,2026-06-06,PROV_0021,DEP_IT,3426.15,Asesoría Financiera - Ref 9940
FAC_467BBF71,2024-03-07,PROV_0014,DEP_LEG,5951.46,Licencias de Software Cloud - Ref 2800
FAC_4C6E682F,2024-07-20,PROV_0009,DEP_MKT,10591.71,Mantenimiento Servidores - Ref 4891
FAC_4C2875CD,2025-05-05,PROV_0018,DEP_LEG,869.09,Cafetería y Catering - Ref 9458
FAC_003A2EED,2024-05-16,PROV_0023,DEP_MKT,3940.53,Gestión RRSS mensual - Ref 8250
FAC_45CDA68B,2025-09-04,PROV_0030,DEP_OPS,817.56,Cafetería y Catering - Ref 9713
FAC_201CAC29,2024-09-07,PROV_0012,DEP_MKT,936.65,Reparación Climatización - Ref 1070
FAC_B518DD91,2024-06-24,PROV_0015,DEP_IT,14790.8,Distribución Última Milla - Ref 1215
